Market,Route,Period,Date,Amount,Currency
Carbon,ICE_EUA,JAN-2025,1/18/2024,68.54,USD
Carbon,ICE_EUA,MAR-2025,1/18/2024,69.28,USD
Carbon,ICE_EUA,APR-2025,1/18/2024,69.28,USD
Carbon,ICE_EUA,JUN-2025,1/18/2024,69.84,USD
Carbon,ICE_EUA,AUG-2025,1/18/2024,70.22,USD
Carbon,ICE_EUA,SEP-2025,1/18/2024,70.40,USD
Carbon,ICE_EUA,OCT-2025,1/18/2024,70.40,USD
Carbon,ICE_EUA,DEC-2025,1/18/2024,70.97,USD
Carbon,ICE_EUA,JAN-2026,1/18/2024,70.97,USD
Carbon,ICE_EUA,MAR-2026,1/18/2024,71.66,USD
Carbon,ICE_EUA,APR-2026,1/18/2024,71.66,USD
Carbon,ICE_EUA,MAY-2026,1/18/2024,71.66,USD
Carbon,ICE_EUA,JUN-2026,1/18/2024,71.66,USD
Carbon,ICE_EUA,AUG-2026,1/18/2024,72.47,USD
Carbon,ICE_EUA,SEP-2026,1/18/2024,72.47,USD
Carbon,ICE_EUA,OCT-2026,1/18/2024,72.47,USD
Carbon,ICE_EUA,DEC-2026,1/18/2024,73.42,USD
Carbon,ICE_EUA,DEC-2027,1/18/2024,76.18,USD
Carbon,ICE_EUA,DEC-2028,1/18/2024,78.99,USD
Carbon,ICE_EUA,DEC-2029,1/18/2024,81.80,USD
Carbon,ICE_EUA,DEC-2030,1/18/2024,84.60,USD
Carbon,ICE_EUA,DEC-2031,1/18/2024,84.60,USD
Carbon,ICE_EUA,SPOT,1/19/2024,66.75,USD
Carbon,ICE_EUA,FEB-2024,1/19/2024,66.97,USD
Carbon,ICE_EUA,MAR-2024,1/19/2024,67.13,USD
Carbon,ICE_EUA,APR-2024,1/19/2024,67.13,USD
Carbon,ICE_EUA,JUN-2024,1/19/2024,67.93,USD
Carbon,ICE_EUA,AUG-2024,1/19/2024,68.36,USD
Carbon,ICE_EUA,SEP-2024,1/19/2024,68.68,USD
Carbon,ICE_EUA,OCT-2024,1/19/2024,68.68,USD
Carbon,ICE_EUA,DEC-2024,1/19/2024,69.22,USD
Carbon,ICE_EUA,JAN-2025,1/19/2024,69.22,USD
Carbon,ICE_EUA,MAR-2025,1/19/2024,69.99,USD
Carbon,ICE_EUA,APR-2025,1/19/2024,69.99,USD
Carbon,ICE_EUA,JUN-2025,1/19/2024,70.57,USD
Carbon,ICE_EUA,AUG-2025,1/19/2024,70.96,USD
Carbon,ICE_EUA,SEP-2025,1/19/2024,71.13,USD
Carbon,ICE_EUA,OCT-2025,1/19/2024,71.13,USD
Carbon,ICE_EUA,DEC-2025,1/19/2024,71.71,USD
Carbon,ICE_EUA,JAN-2026,1/19/2024,71.71,USD
Carbon,ICE_EUA,MAR-2026,1/19/2024,72.42,USD
Carbon,ICE_EUA,APR-2026,1/19/2024,72.42,USD
Carbon,ICE_EUA,MAY-2026,1/19/2024,72.42,USD
Carbon,ICE_EUA,JUN-2026,1/19/2024,72.42,USD
Carbon,ICE_EUA,AUG-2026,1/19/2024,73.24,USD
Carbon,ICE_EUA,SEP-2026,1/19/2024,73.24,USD
Carbon,ICE_EUA,OCT-2026,1/19/2024,73.24,USD
Carbon,ICE_EUA,DEC-2026,1/19/2024,74.19,USD
Carbon,ICE_EUA,DEC-2027,1/19/2024,76.98,USD
Carbon,ICE_EUA,DEC-2028,1/19/2024,79.79,USD
Carbon,ICE_EUA,DEC-2029,1/19/2024,82.60,USD
Carbon,ICE_EUA,DEC-2030,1/19/2024,85.40,USD
Carbon,ICE_EUA,DEC-2031,1/19/2024,85.40,USD
Carbon,ICE_EUA,SPOT,1/22/2024,65.14,USD
Carbon,ICE_EUA,FEB-2024,1/22/2024,65.34,USD
Carbon,ICE_EUA,MAR-2024,1/22/2024,65.52,USD
Carbon,ICE_EUA,APR-2024,1/22/2024,65.52,USD
Carbon,ICE_EUA,JUN-2024,1/22/2024,66.30,USD
Carbon,ICE_EUA,AUG-2024,1/22/2024,66.73,USD
Carbon,ICE_EUA,SEP-2024,1/22/2024,67.01,USD
Carbon,ICE_EUA,OCT-2024,1/22/2024,67.01,USD
Carbon,ICE_EUA,DEC-2024,1/22/2024,67.54,USD
Carbon,ICE_EUA,JAN-2025,1/22/2024,67.54,USD
Carbon,ICE_EUA,MAR-2025,1/22/2024,68.29,USD
Carbon,ICE_EUA,APR-2025,1/22/2024,68.29,USD
Carbon,ICE_EUA,JUN-2025,1/22/2024,68.85,USD
Carbon,ICE_EUA,AUG-2025,1/22/2024,69.23,USD
Carbon,ICE_EUA,SEP-2025,1/22/2024,69.41,USD
Carbon,ICE_EUA,OCT-2025,1/22/2024,69.41,USD
Carbon,ICE_EUA,DEC-2025,1/22/2024,69.96,USD
Carbon,ICE_EUA,JAN-2026,1/22/2024,69.96,USD
Carbon,ICE_EUA,MAR-2026,1/22/2024,70.61,USD
Carbon,ICE_EUA,APR-2026,1/22/2024,70.61,USD
Carbon,ICE_EUA,MAY-2026,1/22/2024,70.61,USD
Carbon,ICE_EUA,JUN-2026,1/22/2024,70.61,USD
Carbon,ICE_EUA,AUG-2026,1/22/2024,71.47,USD
Carbon,ICE_EUA,SEP-2026,1/22/2024,71.47,USD
Carbon,ICE_EUA,OCT-2026,1/22/2024,71.47,USD
Carbon,ICE_EUA,DEC-2026,1/22/2024,72.29,USD
Carbon,ICE_EUA,DEC-2027,1/22/2024,74.58,USD
Carbon,ICE_EUA,DEC-2028,1/22/2024,77.08,USD
Carbon,ICE_EUA,DEC-2029,1/22/2024,79.58,USD
Carbon,ICE_EUA,DEC-2030,1/22/2024,82.09,USD
Carbon,ICE_EUA,DEC-2031,1/22/2024,82.09,USD
